fire_id,canonical_url,archive_year,updated_date,last_updated_by
f9e85371-fc46-4f54-822c-7dcdaadde551,/incidents/2013/6/4/152-fire/,2021,2021-03-24T18:30:00Z,jrkim2
9795afee-7e60-4ab3-b5c3-7df67f91c5f9,/incidents/2013/5/25/smiley-fire/,2021,2021-03-24T18:30:00Z,jrkim2
20ba8b6b-78d4-46a7-995b-d8fa38cbf3b8,/incidents/2013/11/8/cantwell-fire/,2021,2021-03-24T18:30:00Z,jrkim2
db009f8f-8b9d-44bb-a3f6-83f319c84d72,/incidents/2013/8/16/union-fire/,2021,2021-03-24T18:30:00Z,jrkim2
c7f05927-66a4-403c-9048-aeb42eca0211,/incidents/2013/8/17/cleghorn-fire/,2021,2021-03-24T18:30:00Z,jrkim2
a2cfda2a-21c1-4e45-90b5-37d931b4a926,/incidents/2013/6/13/clinton-fire/,2021,2021-03-24T18:30:00Z,jrkim2
58317b8d-7f4d-466f-b2c7-035c25fb00f0,/incidents/2013/6/29/freeman-fire/,2021,2021-03-24T18:30:00Z,jrkim2
c6044e8d-c054-44f2-bc92-24510df4deef,/incidents/2013/8/9/bee-fire/,2021,2021-03-24T18:30:00Z,jrkim2
98bfbb7c-8446-4e2e-a268-7e961353723c,/incidents/2013/6/2/murphy-fire/,2021,2021-03-24T18:30:00Z,jrkim2
e077e091-f890-477c-b948-eb23774b432e,/incidents/2013/5/22/border-fire/,2021,2021-03-24T18:30:00Z,jrkim2
b20a2031-12c9-4e9c-9f44-ac82c26e6c66,/incidents/2013/9/28/highland-fire/,2021,2021-03-24T18:30:00Z,jrkim2
308ce8d5-67c8-4edb-9e2f-bf6295f98d7e,/incidents/2013/9/5/davis-creek-complex/,2021,2021-03-24T18:30:00Z,jrkim2
b5109726-5e91-4c10-96f8-2a5bb72e5a59,/incidents/2013/8/24/little-fire/,2021,2021-03-24T18:30:00Z,jrkim2
2b84c8a2-e2e8-45a2-9221-e8075608c218,/incidents/2013/8/9/coyote-fire/,2021,2021-03-24T18:30:00Z,jrkim2
